Optimizer,learning_rate,epoch,loss
Adam,2.41e-02,3,3667074
Adam,2.42e-02,1,5832630
Adam,2.42e-02,2,4682584
Adam,2.42e-02,3,3652713
Adam,2.43e-02,1,5827143
Adam,2.43e-02,2,4670509
Adam,2.43e-02,3,3638432
Adam,2.44e-02,1,5821642
Adam,2.44e-02,2,4658431
Adam,2.44e-02,3,3624230
Adam,2.45e-02,1,5816127
Adam,2.45e-02,2,4646350
Adam,2.45e-02,3,3610110
Adam,2.46e-02,1,5810597
Adam,2.46e-02,2,4634267
Adam,2.46e-02,3,3596073
Adam,2.47e-02,1,5805055
Adam,2.47e-02,2,4622180
Adam,2.47e-02,3,3582121
Adam,2.48e-02,1,5799500
Adam,2.48e-02,2,4610093
Adam,2.48e-02,3,3568257
Adam,2.49e-02,1,5793931
Adam,2.49e-02,2,4598003
Adam,2.49e-02,3,3554479
Adam,2.50e-02,1,5788350
Adam,2.50e-02,2,4585913
Adam,2.50e-02,3,3540790
Adam,2.51e-02,1,5782754
Adam,2.51e-02,2,4573821
Adam,2.51e-02,3,3527194
Adam,2.52e-02,1,5777145
Adam,2.52e-02,2,4561732
Adam,2.52e-02,3,3513690
Adam,2.53e-02,1,5771523
Adam,2.53e-02,2,4549641
Adam,2.53e-02,3,3500279
Adam,2.54e-02,1,5765888
Adam,2.54e-02,2,4537552
Adam,2.54e-02,3,3486965
Adam,2.55e-02,1,5760240
Adam,2.55e-02,2,4525464
Adam,2.55e-02,3,3473749
Adam,2.56e-02,1,5754579
Adam,2.56e-02,2,4513378
Adam,2.56e-02,3,3460630
Adam,2.57e-02,1,5748906
Adam,2.57e-02,2,4501293
Adam,2.57e-02,3,3447613
Adam,2.58e-02,1,5743220
Adam,2.58e-02,2,4489212
Adam,2.58e-02,3,3434697
Adam,2.59e-02,1,5737520
Adam,2.59e-02,2,4477133
Adam,2.59e-02,3,3421886
Adam,2.60e-02,1,5731807
Adam,2.60e-02,2,4465060
Adam,2.60e-02,3,3409180
Adam,2.61e-02,1,5726083
Adam,2.61e-02,2,4452991
Adam,2.61e-02,3,3396581
Adam,2.62e-02,1,5720345
Adam,2.62e-02,2,4440925
Adam,2.62e-02,3,3384089
Adam,2.63e-02,1,5714595
Adam,2.63e-02,2,4428866
Adam,2.63e-02,3,3371709
Adam,2.64e-02,1,5708833
Adam,2.64e-02,2,4416811
Adam,2.64e-02,3,3359441
Adam,2.65e-02,1,5703057
Adam,2.65e-02,2,4404763
Adam,2.65e-02,3,3347286
Adam,2.66e-02,1,5697270
Adam,2.66e-02,2,4392721
Adam,2.66e-02,3,3335246
Adam,2.67e-02,1,5691470
Adam,2.67e-02,2,4380687
Adam,2.67e-02,3,3323323
Adam,2.68e-02,1,5685657
Adam,2.68e-02,2,4368661
Adam,2.68e-02,3,3311519
Adam,2.69e-02,1,5679833
Adam,2.69e-02,2,4356642
Adam,2.69e-02,3,3299834
Adam,2.70e-02,1,5673996
Adam,2.70e-02,2,4344631
Adam,2.70e-02,3,3288272
Adam,2.71e-02,1,5668146
Adam,2.71e-02,2,4332631
Adam,2.71e-02,3,3276833
Adam,2.72e-02,1,5662286
Adam,2.72e-02,2,4320639
