Optimizer,learning_rate,epoch,loss
Nadam,1.00e-04,72,5859880
Nadam,1.00e-04,73,5833083
Nadam,1.00e-04,74,5805777
Nadam,1.00e-04,75,5777960
Nadam,1.00e-04,76,5749638
Nadam,1.00e-04,77,5720808
Nadam,1.00e-04,78,5691476
Nadam,1.00e-04,79,5661645
Nadam,1.00e-04,80,5631316
Nadam,1.00e-04,81,5600495
Nadam,1.00e-04,82,5569184
Nadam,1.00e-04,83,5537389
Nadam,1.00e-04,84,5505115
Nadam,1.00e-04,85,5472365
Nadam,1.00e-04,86,5439146
Nadam,1.00e-04,87,5405465
Nadam,1.00e-04,88,5371329
Nadam,1.00e-04,89,5336744
Nadam,1.00e-04,90,5301718
Nadam,1.00e-04,91,5266259
Nadam,1.00e-04,92,5230377
Nadam,1.00e-04,93,5194078
Nadam,1.00e-04,94,5157375
Nadam,1.00e-04,95,5120275
Nadam,1.00e-04,96,5082792
Nadam,1.00e-04,97,5044936
Nadam,1.00e-04,98,5006717
Nadam,1.00e-04,99,4968150
Nadam,1.00e-04,100,4929247
