Optimizer,learning_rate,epoch,loss
Ftrl,5.00e-03,33,1420758
Ftrl,5.00e-03,34,1387195
Ftrl,5.00e-03,35,1350127
Ftrl,5.00e-03,36,1403193
Ftrl,5.00e-03,37,1351171
Ftrl,5.00e-03,38,1337306
Ftrl,5.00e-03,39,1295652
Ftrl,5.00e-03,40,1335075
Ftrl,5.00e-03,41,1282405
Ftrl,5.00e-03,42,1306983
Ftrl,5.00e-03,43,1257041
Ftrl,5.00e-03,44,1301058
Ftrl,5.00e-03,45,1249270
Ftrl,5.00e-03,46,1269151
Ftrl,5.00e-03,47,1215254
Ftrl,5.00e-03,48,1233447
Ftrl,5.00e-03,49,1184477
Ftrl,5.00e-03,50,1195639
Ftrl,5.00e-03,51,1149728
Ftrl,5.00e-03,52,1159221
Ftrl,5.00e-03,53,1121666
Ftrl,5.00e-03,54,1148501
Ftrl,5.00e-03,55,1107013
Ftrl,5.00e-03,56,1140022
Ftrl,5.00e-03,57,1094411
Ftrl,5.00e-03,58,1115244
Ftrl,5.00e-03,59,1082094
Ftrl,5.00e-03,60,1112489
Ftrl,5.00e-03,61,1075769
Ftrl,5.00e-03,62,1108590
Ftrl,5.00e-03,63,1070504
Ftrl,5.00e-03,64,1099687
Ftrl,5.00e-03,65,1060946
Ftrl,5.00e-03,66,1083342
Ftrl,5.00e-03,67,1051316
Ftrl,5.00e-03,68,1075692
Ftrl,5.00e-03,69,1043289
Ftrl,5.00e-03,70,1067566
Ftrl,5.00e-03,71,1035688
Ftrl,5.00e-03,72,1061268
Ftrl,5.00e-03,73,1025912
Ftrl,5.00e-03,74,1042316
Ftrl,5.00e-03,75,1014173
Ftrl,5.00e-03,76,1034488
Ftrl,5.00e-03,77,1003287
Ftrl,5.00e-03,78,1022473
Ftrl,5.00e-03,79,993327
Ftrl,5.00e-03,80,1012669
Ftrl,5.00e-03,81,983443
Ftrl,5.00e-03,82,1003704
Ftrl,5.00e-03,83,974489
Ftrl,5.00e-03,84,993722
Ftrl,5.00e-03,85,965902
Ftrl,5.00e-03,86,987141
Ftrl,5.00e-03,87,959450
Ftrl,5.00e-03,88,983719
Ftrl,5.00e-03,89,953853
Ftrl,5.00e-03,90,975755
Ftrl,5.00e-03,91,948528
Ftrl,5.00e-03,92,969887
Ftrl,5.00e-03,93,941195
Ftrl,5.00e-03,94,959606
Ftrl,5.00e-03,95,935128
Ftrl,5.00e-03,96,958307
Ftrl,5.00e-03,97,929511
Ftrl,5.00e-03,98,951029
Ftrl,5.00e-03,99,924877
Ftrl,5.00e-03,100,946323
Ftrl,1.00e-03,1,6660404
Ftrl,1.00e-03,2,6652171
Ftrl,1.00e-03,3,6642502
Ftrl,1.00e-03,4,6631889
Ftrl,1.00e-03,5,6620424
Ftrl,1.00e-03,6,6608131
Ftrl,1.00e-03,7,6595026
Ftrl,1.00e-03,8,6581113
Ftrl,1.00e-03,9,6566402
Ftrl,1.00e-03,10,6550897
Ftrl,1.00e-03,11,6534608
Ftrl,1.00e-03,12,6517539
Ftrl,1.00e-03,13,6499698
Ftrl,1.00e-03,14,6481091
Ftrl,1.00e-03,15,6461728
Ftrl,1.00e-03,16,6441613
Ftrl,1.00e-03,17,6420757
Ftrl,1.00e-03,18,6399166
Ftrl,1.00e-03,19,6376852
Ftrl,1.00e-03,20,6353820
Ftrl,1.00e-03,21,6330080
Ftrl,1.00e-03,22,6305643
Ftrl,1.00e-03,23,6280516
Ftrl,1.00e-03,24,6254714
Ftrl,1.00e-03,25,6228242
Ftrl,1.00e-03,26,6201113
Ftrl,1.00e-03,27,6173338
Ftrl,1.00e-03,28,6144926
Ftrl,1.00e-03,29,6115892
Ftrl,1.00e-03,30,6086245
Ftrl,1.00e-03,31,6055998
Ftrl,1.00e-03,32,6025163
Ftrl,1.00e-03,33,5993751
Ftrl,1.00e-03,34,5961777
Ftrl,1.00e-03,35,5929251
Ftrl,1.00e-03,36,5896189
Ftrl,1.00e-03,37,5862604
Ftrl,1.00e-03,38,5828509
Ftrl,1.00e-03,39,5793917
Ftrl,1.00e-03,40,5758842
Ftrl,1.00e-03,41,5723300
Ftrl,1.00e-03,42,5687305
Ftrl,1.00e-03,43,5650868
Ftrl,1.00e-03,44,5614010
Ftrl,1.00e-03,45,5576741
Ftrl,1.00e-03,46,5539078
Ftrl,1.00e-03,47,5501036
Ftrl,1.00e-03,48,5462632
Ftrl,1.00e-03,49,5423879
Ftrl,1.00e-03,50,5384792
Ftrl,1.00e-03,51,5345393
Ftrl,1.00e-03,52,5305691
Ftrl,1.00e-03,53,5265704
Ftrl,1.00e-03,54,5225451
Ftrl,1.00e-03,55,5184945
Ftrl,1.00e-03,56,5144205
Ftrl,1.00e-03,57,5103245
Ftrl,1.00e-03,58,5062086
Ftrl,1.00e-03,59,5020738
Ftrl,1.00e-03,60,4979223
Ftrl,1.00e-03,61,4937556
Ftrl,1.00e-03,62,4895752
Ftrl,1.00e-03,63,4853830
Ftrl,1.00e-03,64,4811807
Ftrl,1.00e-03,65,4769698
Ftrl,1.00e-03,66,4727521
Ftrl,1.00e-03,67,4685295
Ftrl,1.00e-03,68,4643031
Ftrl,1.00e-03,69,4600751
Ftrl,1.00e-03,70,4558469
Ftrl,1.00e-03,71,4516203
Ftrl,1.00e-03,72,4473968
Ftrl,1.00e-03,73,4431781
Ftrl,1.00e-03,74,4389659
Ftrl,1.00e-03,75,4347618
Ftrl,1.00e-03,76,4305674
Ftrl,1.00e-03,77,4263842
Ftrl,1.00e-03,78,4222141
Ftrl,1.00e-03,79,4180582
Ftrl,1.00e-03,80,4139185
Ftrl,1.00e-03,81,4097962
Ftrl,1.00e-03,82,4056930
Ftrl,1.00e-03,83,4016103
Ftrl,1.00e-03,84,3975497
Ftrl,1.00e-03,85,3935124
Ftrl,1.00e-03,86,3895001
Ftrl,1.00e-03,87,3855141
Ftrl,1.00e-03,88,3815557
Ftrl,1.00e-03,89,3776263
Ftrl,1.00e-03,90,3737272
Ftrl,1.00e-03,91,3698597
Ftrl,1.00e-03,92,3660250
Ftrl,1.00e-03,93,3622243
Ftrl,1.00e-03,94,3584588
Ftrl,1.00e-03,95,3547297
Ftrl,1.00e-03,96,3510382
Ftrl,1.00e-03,97,3473851
Ftrl,1.00e-03,98,3437715
Ftrl,1.00e-03,99,3401986
Ftrl,1.00e-03,100,3366670
Ftrl,5.00e-04,1,6660299
Ftrl,5.00e-04,2,6657206
Ftrl,5.00e-04,3,6653239
Ftrl,5.00e-04,4,6649012
Ftrl,5.00e-04,5,6644622
Ftrl,5.00e-04,6,6640094
Ftrl,5.00e-04,7,6635440
Ftrl,5.00e-04,8,6630664
Ftrl,5.00e-04,9,6625767
Ftrl,5.00e-04,10,6620754
Ftrl,5.00e-04,11,6615623
Ftrl,5.00e-04,12,6610375
Ftrl,5.00e-04,13,6605011
Ftrl,5.00e-04,14,6599534
Ftrl,5.00e-04,15,6593941
Ftrl,5.00e-04,16,6588234
Ftrl,5.00e-04,17,6582417
Ftrl,5.00e-04,18,6576483
Ftrl,5.00e-04,19,6570437
Ftrl,5.00e-04,20,6564279
Ftrl,5.00e-04,21,6558010
Ftrl,5.00e-04,22,6551629
Ftrl,5.00e-04,23,6545136
Ftrl,5.00e-04,24,6538533
Ftrl,5.00e-04,25,6531820
Ftrl,5.00e-04,26,6524996
Ftrl,5.00e-04,27,6518064
Ftrl,5.00e-04,28,6511023
Ftrl,5.00e-04,29,6503875
Ftrl,5.00e-04,30,6496615
Ftrl,5.00e-04,31,6489250
Ftrl,5.00e-04,32,6481779
Ftrl,5.00e-04,33,6474200
Ftrl,5.00e-04,34,6466515
Ftrl,5.00e-04,35,6458725
Ftrl,5.00e-04,36,6450830
Ftrl,5.00e-04,37,6442829
Ftrl,5.00e-04,38,6434724
Ftrl,5.00e-04,39,6426516
Ftrl,5.00e-04,40,6418205
Ftrl,5.00e-04,41,6409791
Ftrl,5.00e-04,42,6401275
Ftrl,5.00e-04,43,6392657
Ftrl,5.00e-04,44,6383941
Ftrl,5.00e-04,45,6375122
Ftrl,5.00e-04,46,6366205
Ftrl,5.00e-04,47,6357188
Ftrl,5.00e-04,48,6348070
Ftrl,5.00e-04,49,6338857
Ftrl,5.00e-04,50,6329546
Ftrl,5.00e-04,51,6320137
Ftrl,5.00e-04,52,6310634
Ftrl,5.00e-04,53,6301034
Ftrl,5.00e-04,54,6291338
Ftrl,5.00e-04,55,6281550
Ftrl,5.00e-04,56,6271668
Ftrl,5.00e-04,57,6261692
Ftrl,5.00e-04,58,6251624
Ftrl,5.00e-04,59,6241464
Ftrl,5.00e-04,60,6231213
Ftrl,5.00e-04,61,6220873
Ftrl,5.00e-04,62,6210442
Ftrl,5.00e-04,63,6199921
Ftrl,5.00e-04,64,6189314
Ftrl,5.00e-04,65,6178619
Ftrl,5.00e-04,66,6167837
Ftrl,5.00e-04,67,6156967
Ftrl,5.00e-04,68,6146014
Ftrl,5.00e-04,69,6134976
Ftrl,5.00e-04,70,6123854
Ftrl,5.00e-04,71,6112647
Ftrl,5.00e-04,72,6101359
Ftrl,5.00e-04,73,6089989
Ftrl,5.00e-04,74,6078539
Ftrl,5.00e-04,75,6067006
Ftrl,5.00e-04,76,6055396
Ftrl,5.00e-04,77,6043708
Ftrl,5.00e-04,78,6031941
Ftrl,5.00e-04,79,6020095
Ftrl,5.00e-04,80,6008174
Ftrl,5.00e-04,81,5996178
Ftrl,5.00e-04,82,5984107
Ftrl,5.00e-04,83,5971962
Ftrl,5.00e-04,84,5959743
Ftrl,5.00e-04,85,5947454
Ftrl,5.00e-04,86,5935091
Ftrl,5.00e-04,87,5922660
Ftrl,5.00e-04,88,5910156
Ftrl,5.00e-04,89,5897585
Ftrl,5.00e-04,90,5884946
Ftrl,5.00e-04,91,5872238
Ftrl,5.00e-04,92,5859467
Ftrl,5.00e-04,93,5846626
Ftrl,5.00e-04,94,5833723
Ftrl,5.00e-04,95,5820756
Ftrl,5.00e-04,96,5807724
Ftrl,5.00e-04,97,5794631
Ftrl,5.00e-04,98,5781477
Ftrl,5.00e-04,99,5768262
Ftrl,5.00e-04,100,5754987
Ftrl,1.00e-04,1,6659989
Ftrl,1.00e-04,2,6660736
Ftrl,1.00e-04,3,6660473
Ftrl,1.00e-04,4,6659992
Ftrl,1.00e-04,5,6659427
Ftrl,1.00e-04,6,6658820
Ftrl,1.00e-04,7,6658192
Ftrl,1.00e-04,8,6657546
Ftrl,1.00e-04,9,6656893
Ftrl,1.00e-04,10,6656233
Ftrl,1.00e-04,11,6655569
Ftrl,1.00e-04,12,6654902
Ftrl,1.00e-04,13,6654231
Ftrl,1.00e-04,14,6653560
Ftrl,1.00e-04,15,6652887
Ftrl,1.00e-04,16,6652215
Ftrl,1.00e-04,17,6651541
Ftrl,1.00e-04,18,6650866
Ftrl,1.00e-04,19,6650193
Ftrl,1.00e-04,20,6649518
Ftrl,1.00e-04,21,6648844
Ftrl,1.00e-04,22,6648171
Ftrl,1.00e-04,23,6647497
Ftrl,1.00e-04,24,6646823
Ftrl,1.00e-04,25,6646151
Ftrl,1.00e-04,26,6645477
Ftrl,1.00e-04,27,6644805
Ftrl,1.00e-04,28,6644135
Ftrl,1.00e-04,29,6643462
Ftrl,1.00e-04,30,6642791
Ftrl,1.00e-04,31,6642122
